formasi_id,ins_nm,jp_nama,formasi_nm,jabatan_nm,lokasi_nm,jumlah_formasi,disable,gaji_max,gaji_min
8a0384c7915b4c4c01915b6fe0d1195d,Pemerintah Kab. Sumba Barat Daya,CPNS,PENYANDANG DISABILITAS,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN SUMBA BARAT DAYA | BADAN PERENCANAAN PEMBANGUNAN,1,1,5000000,3300000
8a0384c7915b4c4c01915b779b041b7e,Pemerintah Kab. Sumba Barat Daya,CPNS,PENYANDANG DISABILITAS,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN SUMBA BARAT DAYA | Dinas Pemberdayaan Perempuan Dan Perlindungan Anak,1,1,5000000,3300000
8a0384c7915b4c4c01915b865a222389,Pemerintah Kab. Sumba Barat Daya,CPNS,PUTRA/PUTRI DAERAH TERTINGGAL,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN SUMBA BARAT DAYA | Dinas Komunikasi dan Informatika | Sekretariat,1,0,5000000,3300000
8a0384c7915b4c4c01915b872bd02403,Pemerintah Kab. Sumba Barat Daya,CPNS,PUTRA/PUTRI DAERAH TERTINGGAL,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN SUMBA BARAT DAYA | BADAN PERENCANAAN PEMBANGUNAN,1,0,5000000,3300000
01af556d-6281-4a1e-a2db-6df24fd6a690,Pemerintah Kab. Sumba Barat Daya,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN SUMBA BARAT DAYA | Dinas Perhubungan | Sekretariat,1,0,5000000,3300000
1fc38fb0-1ff8-475b-9dee-2d82742ab23f,Pemerintah Kab. Sumba Barat Daya,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN SUMBA BARAT DAYA | BADAN PERENCANAAN PEMBANGUNAN,1,0,5000000,3300000
31e95014-2355-4951-8d0b-a63183b5982c,Pemerintah Kab. Sumba Barat Daya,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN SUMBA BARAT DAYA | Dinas Pemberdayaan Perempuan Dan Perlindungan Anak,1,0,5000000,3300000
38e2e498-e801-43ba-985c-e6ef2a5eb74b,Pemerintah Kab. Sumba Barat Daya,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN SUMBA BARAT DAYA | Dinas Komunikasi dan Informatika | Sekretariat,1,0,5000000,3300000
39f16865-f3cd-45a1-973b-4319117a81fb,Pemerintah Kab. Sumba Barat Daya,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN SUMBA BARAT DAYA | BADAN PERENCANAAN PEMBANGUNAN,1,0,5000000,3300000
6220f4f6-8b09-40dc-bdfe-036d3da568fe,Pemerintah Kab. Sumba Barat Daya,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN SUMBA BARAT DAYA | DINAS TENAGA KERJA DAN TRANSMIGRASI | SEKRETARIAT,1,0,5000000,3300000
69d9ab77-7af9-48ba-bc52-40edfab42f31,Pemerintah Kab. Sumba Barat Daya,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN SUMBA BARAT DAYA | Dinas Pendidikan Dan Kebudayaan | Bidang Pengelolaan Sekolah Dasar,1,0,5000000,3300000
719139a2-a5d1-4dc3-9636-6dc0f3bf5f18,Pemerintah Kab. Sumba Barat Daya,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN SUMBA BARAT DAYA | Dinas Kesehatan | Sekretariat,1,0,5000000,3300000
9a7d051d-0efb-4789-ad3f-3a2881dd0bd2,Pemerintah Kab. Sumba Barat Daya,CPNS,UMUM,PRANATA HUBUNGAN MASYARAKAT AHLI PERTAMA,PEMERINTAH KABUPATEN SUMBA BARAT DAYA | Dinas Komunikasi dan Informatika | Bidang Pengelolaan Informasi Publik,1,1,5000000,3300000
a975430b-fd74-47d4-8db9-41d81ba1918a,Pemerintah Kab. Sumba Barat Daya,CPNS,UMUM,PRANATA HUBUNGAN MASYARAKAT AHLI PERTAMA,PEMERINTAH KABUPATEN SUMBA BARAT DAYA | SEKRETARIAT DPRD | BAGIAN UMUM DAN KEUANGAN,2,0,5000000,3300000
0f51a683-a22d-420b-b521-fd10e6c7cb38,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,ADYATAMA KEPARIWISATAAN DAN EKONOMI KREATIF AHLI PERTAMA,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | DINAS PARIWISATA DAN KEBUDAYAAN | BIDANG PEMASARAN,3,1,5000000,3000000
3eb87e51-62cd-40f5-ac04-4ee5ea64e718,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,ADYATAMA KEPARIWISATAAN DAN EKONOMI KREATIF AHLI PERTAMA,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | DINAS PARIWISATA DAN KEBUDAYAAN | BIDANG PENGEMBANGAN PARIWISATA DAN EKONOMI KREATIF,3,1,5000000,3000000
70b9727b-3774-4030-9e1b-b8bf43d58213,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,ANALIS DATA ILMIAH AHLI PERTAMA,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | BADAN PERENCANAAN PENELITIAN DAN PENGEMBANGAN DAERAH | BIDANG PENELITIAN DAN PENGEMBANGAN,3,1,5000000,3000000
8a0384ba915598f4019158d9227c2727,Pemerintah Kab. Sumba Tengah,CPNS,PUTRA/PUTRI DAERAH TERTINGGAL,ANALIS KEBIJAKAN AHLI PERTAMA,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | ASISTEN ADMINISTRASI UMUM | BAGIAN ORGANISASI,1,1,5000000,3000000
2170cb79-fc2a-4a1d-908b-11fbd75e5123,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | ASISTEN PEREKONOMIAN DAN PEMBANGUNAN | BAGIAN PEREKONOMIAN DAN SUMBER DAYA ALAM,3,1,5000000,3000000
3d458a1d-dae1-4857-a71a-81f4c0fc3135,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | BADAN KESATUAN BANGSA DAN POLITIK | BIDANG POLITIK DALAM NEGERI DAN ORGANISASI KEMASYARAKATAN,1,1,5000000,3000000
76f8c6fe-2388-4224-84af-65d472cefd87,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | BADAN KESATUAN BANGSA DAN POLITIK | BIDANG IDIOLOGI,1,1,5000000,3000000
9423bc04-26e0-446d-9086-344337e39b7c,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | BADAN KESATUAN BANGSA DAN POLITIK | BIDANG KEWASPADAAN NASIONAL DAN PENANGANAN KONFLIK,2,1,5000000,3000000
bae8c410-6053-4e5d-a70b-acc4e542cf6a,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | SEKRETARIAT DPRD | BAGIAN PENGAWASAN DAN PENANGGARAN,2,1,5000000,3000000
e929d9cc-ce46-45c5-ae6f-d9f6a6012199,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | ASISTEN ADMINISTRASI UMUM | BAGIAN ORGANISASI,4,1,5000000,3000000
167c429a-6721-4daa-b3fc-0ee3a902bda2,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,ANALIS KERJA SAMA AHLI PERTAMA,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | DINAS PARIWISATA DAN KEBUDAYAAN | BIDANG KEMITRAAN,1,1,5000000,3000000
d2e251e7-42c5-47e8-bb69-eb893ee29d7c,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,ANALIS KERJA SAMA AHLI PERTAMA,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | DINAS KOPERASI,1,1,5000000,3000000
0e4e7f91-b60c-4737-bdc8-fc7433e45adf,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,ANALIS KEUANGAN PUSAT DAN DAERAH AHLI PERTAMA,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | BADAN KEUANGAN DAERAH | BIDANG ANGGARAN,2,1,5000000,3000000
87596e98-1962-40f8-ba15-bdb20b442fdc,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,ANALIS KEUANGAN PUSAT DAN DAERAH AHLI PERTAMA,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | BADAN KEUANGAN DAERAH | BIDANG AKUNTANSI DAN PERTANGGUNGJAWABAN,1,1,5000000,3000000
b44c5d52-290a-4019-a7a8-fb0b097681ed,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,ANALIS KEUANGAN PUSAT DAN DAERAH AHLI PERTAMA,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | BADAN KEUANGAN DAERAH | BIDANG PENGELOLAAN PERBENDAHARAAN DAERAH,1,1,5000000,3000000
e835d46f-875c-4f7f-8c4c-338e3c696168,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,ANALIS KEUANGAN PUSAT DAN DAERAH AHLI PERTAMA,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | BADAN KEUANGAN DAERAH | BIDANG PENGELOLAAN PERBENDAHARAAN DAERAH | SUB BIDANG PERBENDAHARAAN II,2,1,5000000,3000000
f2b2bf9e-04f0-4e1b-a227-0853e5c5bf81,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,ANALIS KEUANGAN PUSAT DAN DAERAH AHLI PERTAMA,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | BADAN KEUANGAN DAERAH | BIDANG PENDAPATAN DAERAH,2,1,5000000,3000000
8a018692915486670191555400121aef,Pemerintah Kab. Sumba Tengah,CPNS,PENYANDANG DISABILITAS,ANALIS PENGEMBANGAN KOMPETENSI ASN AHLI PERTAMA,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA DAERAH | BIDANG PENGEMBANGAN KOMPETENSI,2,1,5000000,3000000
9b16a0f9-7e1a-41ee-bd29-fd79881d5f31,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,ANALIS PENGEMBANGAN KOMPETENSI ASN AHLI PERTAMA,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA DAERAH | BIDANG PENGEMBANGAN KOMPETENSI,8,1,5000000,3000000
8a018692915486670191554c56c20c8a,Pemerintah Kab. Sumba Tengah,CPNS,PENYANDANG DISABILITAS,ARSIPARIS AHLI PERTAMA,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | DINAS PERPUSTAKAAN DAN KEARSIPAN | BIDANG PENGEMBANGAN PERPUSTAKAAN,2,1,5000000,3000000
024611b9-35c0-413d-bd1c-ebcf9c77c426,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | ASISTEN PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT,2,1,5000000,3000000
163b289c-44d5-4d43-ba53-bdfebd676766,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | DINAS PERPUSTAKAAN DAN KEARSIPAN | BIDANG PENGEMBANGAN PERPUSTAKAAN,3,1,5000000,3000000
53b0c42f-573c-44d9-955c-41c6755b2ba3,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | ASISTEN ADMINISTRASI UMUM,2,1,5000000,3000000
61cb91cd-f4e4-404b-ab9d-7b4cbd5b5a97,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | STAF AHLI BIDANG PEMERINTAHAN,2,1,5000000,3000000
da60ae62-dcd9-4b71-b010-d7462be78be2,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | ASISTEN PEREKONOMIAN DAN PEMBANGUNAN,2,1,5000000,3000000
dd7d2583-348d-4910-be26-4cbf141f199b,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | STAF AHLI BIDANG KEMASYARAKATAN DAN SDM,2,1,5000000,3000000
8a01869291548667019155522a1e1944,Pemerintah Kab. Sumba Tengah,CPNS,PENYANDANG DISABILITAS,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | INSPEKTORAT | SEKRETARIAT | SUB BAGIAN ADMINISTRASI UMUM DAN KEUANGAN,1,1,5000000,3000000
8a0384ba915598f4019158d33b0322c5,Pemerintah Kab. Sumba Tengah,CPNS,PUTRA/PUTRI DAERAH TERTINGGAL,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | INSPEKTORAT | SEKRETARIAT | SUB BAGIAN ADMINISTRASI UMUM DAN KEUANGAN,1,1,5000000,3000000
8a0384ba915598f4019158da9a472850,Pemerintah Kab. Sumba Tengah,CPNS,PUTRA/PUTRI DAERAH TERTINGGAL,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | DINAS PENDIDIKAN,1,1,5000000,3000000
08a450d9-7825-413b-88a8-42dbd9bbd930,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | DINAS KESEHATAN | PUSKESMAS UMBU RIRI,1,1,5000000,3000000
1330e5b9-aec3-4a41-85ff-00dd4f9600ac,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | BADAN KESATUAN BANGSA DAN POLITIK | BIDANG POLITIK DALAM NEGERI DAN ORGANISASI KEMASYARAKATAN,2,1,5000000,3000000
18779784-45e3-444c-90e1-e1b4313ef3d4,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | DINAS KESEHATAN | PUSKESMAS WEELURI,1,1,5000000,3000000
188ae0a4-a125-4154-8b06-c0de2bef1a03,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | DINAS KESEHATAN | SEKRETARIAT | SUB BAGIAN UMUM DAN KEUANGAN,1,1,5000000,3000000
1a525311-c95e-475a-b14c-6889a8a53daf,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | INSPEKTORAT | SEKRETARIAT | SUB BAGIAN ADMINISTRASI UMUM DAN KEUANGAN,3,1,5000000,3000000
1d1a8345-0487-44f1-9131-c308dc1cc1c2,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA DAERAH | BIDANG PENGEMBANGAN KOMPETENSI,3,1,5000000,3000000
1fdc9428-2772-4452-ac4a-e7decbf9186b,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | DINAS PENDIDIKAN,1,1,5000000,3000000
20efbd31-90fd-46a8-9af6-b45df05e4a9c,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | DINAS KESEHATAN | PUSKESMAS MARADESA,1,1,5000000,3000000
225225a6-0be8-4a4c-a57f-37a546a6ec81,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | KECAMATAN KATIKUTANA SELATAN | SEKSI PEMERINTAHAN,2,1,5000000,3000000
28020195-c147-4302-a284-903f73cb6e72,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | BADAN KESATUAN BANGSA DAN POLITIK | BIDANG IDIOLOGI,2,1,5000000,3000000
290a6bc1-0de2-48bc-a50e-a7ebac99d06b,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | DINAS PENDIDIKAN,3,1,5000000,3000000
318bd8b7-4335-416e-bf30-271b2cd3fbb5,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | BADAN KESATUAN BANGSA DAN POLITIK | BIDANG KEWASPADAAN NASIONAL DAN PENANGANAN KONFLIK,2,1,5000000,3000000
3224733e-d29a-434f-82a2-dcf0dc15851a,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | BADAN KEUANGAN DAERAH | BIDANG AKUNTANSI DAN PERTANGGUNGJAWABAN | SUB BIDANG PERTANGGUNGJAWABAN PELASKSANAAN APBD,2,1,5000000,3000000
3601f7a8-fca0-49f6-8f9c-9be8ce5abf96,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | DINAS KESEHATAN | RUMAH SAKIT UMUM DAERAH WAIBAKUL | SUB BAGIAN TATA USAHA,1,1,5000000,3000000
4b208f9f-707d-4f36-8e83-954d2b815e9b,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | BADAN KESATUAN BANGSA DAN POLITIK | SEKRETARIAT BADAN KESATUAN BANGSA DAN POLITIK | SUB BAGIAN UMUM,2,1,5000000,3000000
4be71b58-ae36-436b-8807-8ba7215981d4,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | BADAN KEUANGAN DAERAH | BIDANG PENGELOLAAN PERBENDAHARAAN DAERAH | SUB BIDANG KEUANGAN DAERAH,2,1,5000000,3000000
583e9c39-76a3-4b97-9d11-fd907cfdd650,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | INSPEKTORAT | INSPEKTUR PEMBANTU WILAYAH III,2,1,5000000,3000000
5b43011a-c743-48ba-9bc6-98ff1419268c,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | BADAN  PENANGGULANGAN BENCANA DAERAH | SEKSI REHABILITASI DAN REKONTRUKSI,2,1,5000000,3000000
600600a0-9bc0-439d-afef-cb00eebdecf6,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | SEKRETARIAT DPRD | BAGIAN UMUM | SUB BAGIAN TATA USAHA DAN URUSAN DALAM,4,1,5000000,3000000
63ac80fb-85a3-4a93-87ee-ee1725e2f77c,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | DINAS KESEHATAN | PUSKESMAS PAHAR,1,1,5000000,3000000
7d2fe9a0-9083-401b-a57c-541a705fd27e,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | DINAS PENDIDIKAN,1,1,5000000,3000000
7e407a11-65f6-462a-b0e9-f89dab9c18e7,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL | SEKRETARIAT | SUB BAGIAN UMUM DAN KEUANGAN,1,1,5000000,3000000
80d03ae9-403e-4818-a650-120ad47a9d3a,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | DINAS KESEHATAN | PUSKESMAS MALINJAK,1,1,5000000,3000000
87f46032-1e81-4237-816a-c3d8bd12a3b6,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | DINAS PENDIDIKAN,1,1,5000000,3000000
88139af0-9922-4346-9365-c8bb99a86fc9,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | DINAS KESEHATAN | PUSKESMAS LINDIWACU,1,1,5000000,3000000
8aefcce8-2d09-4943-8d03-c83bbbbd1cb8,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | DINAS KESEHATAN | PUSKESMAS MANANGA,1,1,5000000,3000000
8e533721-1744-43c1-889f-8ee772f740f6,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | INSPEKTORAT | INSPEKTUR PEMBANTU  WILAYAH I,2,1,5000000,3000000
97ad30bd-c24a-4c20-be24-e746a74fbc0f,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | SEKRETARIAT DPRD | BAGIAN PENGAWASAN DAN PENANGGARAN,4,1,5000000,3000000
a88441ea-8154-4e85-8304-eae3034e62f8,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | KECAMATAN UMBU RATU NGGAY BARAT | SEKSI PEMERINTAHAN,1,1,5000000,3000000
c5e7e1ec-717d-45b6-a7db-8116101b95af,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | DINAS LINGKUNGAN HIDUP | BIDANG PENGELOLAAN SAMPAH,1,1,5000000,3000000
cf20c829-cdc2-4403-9629-5eb46806ccf1,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | KECAMATAN UMBU RATU NGGAY TENGAH | SEKSI PEMERINTAHAN,2,1,5000000,3000000
d18e83b0-e7a8-4913-9edd-859c962ef578,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | BADAN KEUANGAN DAERAH | BIDANG AKUNTANSI DAN PERTANGGUNGJAWABAN | SUB BIDANG AKUNTANSI PENERIMAAN,1,1,5000000,3000000
d8c25c4d-ae6d-425a-8963-0624f2c4f7f8,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | DINAS KESEHATAN | PUSKESMAS WAIRASA,1,1,5000000,3000000
df324ded-ef68-4ef8-ac18-7700a3bd13c6,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | BADAN  PENANGGULANGAN BENCANA DAERAH | SEKSI KEDARURATAN DAN LOGISTIK,2,1,5000000,3000000
e33eea6e-f8a5-4325-a7a1-c190d0ef893c,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | KECAMATAN KATIKUTANA | SEKSI PEMERINTAHAN,1,1,5000000,3000000
eec3340d-ff80-45c4-b48d-b8aea318b813,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | KECAMATAN UMBU RATU NGGAY | SEKSI PEMERINTAHAN,1,1,5000000,3000000
f7e72d2e-3d88-4424-a8b2-eac66ca6d0ea,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | BADAN  PENANGGULANGAN BENCANA DAERAH | SEKRETARIAT,2,1,5000000,3000000
6467e942-4248-4889-b4ea-acd1c3676864,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,PAMONG BUDAYA AHLI PERTAMA,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | DINAS PARIWISATA DAN KEBUDAYAAN | BIDANG PENGEMBANGAN PARIWISATA DAN EKONOMI KREATIF,5,1,5000000,3000000
